source_id,companies,symbols,target_sectors,evidence_role,source_title_year,source_url,source_page,evidence_status,source_type,source_tier,local_snapshot,download_status,http_status,final_url,content_type,bytes,sha256,pages,retrieved_at,retrieval_note
SRC-127,Sarawak Oil Palms Berhad,SOP,Plantation,Row evidence,Sarawak Oil Palms Annual Report 2025,https://www.sop.com.my/wp-content/uploads/2026/04/Annual-Report-2025.pdf,111,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_127_Sarawak_Oil_Palms_Berhad.pdf,downloaded,,https://www.sop.com.my/wp-content/uploads/2026/04/Annual-Report-2025.pdf,application/pdf,63244171,40c6e4055471b2907c6487f19434c9cf647ba1cecc4ea95caf19bc6d5be136cc,283,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-128,TH Plantations Berhad,THPLANT,Plantation,Row evidence,TH Plantations Annual Report 2025,https://www.thplantations.my/doc/agm/2026/ar2025.pdf,85,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_128_TH_Plantations_Berhad.pdf,downloaded,,https://www.thplantations.my/doc/agm/2026/ar2025.pdf,application/pdf,6211852,19e931fa89855d60ad5d85669f3e0adbc765aebd3d028be3ec1ae136309f75bc,287,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-129,United Plantations Berhad,UTDPLT,Plantation,Row evidence,United Plantations Sustainability Report 2025,https://unitedplantations.com/wp-content/uploads/2026/02/Sustainability_Report_2025.pdf,87,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_129_United_Plantations_Berhad.pdf,downloaded,,https://unitedplantations.com/wp-content/uploads/2026/02/Sustainability_Report_2025.pdf,application/pdf,65216814,cbb2c7da5dea10d73b7737122d598674fe0c48a098dd23d2edfc0d1f14c3daa0,95,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-130,Genting Plantations Berhad,GENP,Plantation,Row evidence,Genting Plantations Sustainability Report 2024,https://www.gentingplantations.com/wp-content/uploads/2025/04/Sustainability-Report-2024.pdf,36,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_130_Genting_Plantations_Berhad.pdf,downloaded,,https://www.gentingplantations.com/wp-content/uploads/2025/04/Sustainability-Report-2024.pdf,application/pdf,4844062,191bd1ee7c2fbf114dd4b3b09e037c9f178ace298291dc8ecc14ad50f42d5ea3,98,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-131,Kuala Lumpur Kepong Berhad,KLK,Plantation,Row evidence,Kuala Lumpur Kepong Sustainability Report 2023,https://emains.doe.gov.my/uploads/1221H2144695/7/Sustainability-Report-2023.pdf,80,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_131_Kuala_Lumpur_Kepong_Berhad.pdf,downloaded,,https://emains.doe.gov.my/uploads/1221H2144695/7/Sustainability-Report-2023.pdf,application/pdf,3736496,1e956f8fab671d8496f17471de61e7376025edf879bc859ac1c120154d6c422f,54,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-132,TSH Resources Berhad,TSH,Plantation,Row evidence,TSH Resources Berhad Sustainability Report 2024,https://www.insage.com.my/BursaNews/Attachment/202504/20250422/TSH-AN20250422A1-1.pdf,84,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_132_TSH_Resources_Berhad.pdf,downloaded,,https://www.insage.com.my/BursaNews/Attachment/202504/20250422/TSH-AN20250422A1-1.pdf,application/pdf,2916200,d26a9237812bc4b4c0a8d79620cc69753e34817b0159f17f52090dea7fd6ff06,274,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-133,Hap Seng Plantations Holdings Berhad,HSPLANT,Plantation,Row evidence,Hap Seng Plantations Sustainability Report 2020,https://www.hapsengplantations.com.my/download/sustainabilityreports/hsphb_sr2020.pdf,47,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_133_Hap_Seng_Plantations_Holdings_Berhad.pdf,downloaded,,https://www.hapsengplantations.com.my/download/sustainabilityreports/hsphb_sr2020.pdf,application/pdf,3201489,85fd47b678d92eb8208e20e2df818e654afe345097d9d100c1042c0016d31b5b,90,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-134,SD Guthrie Berhad,SDG,Plantation,Row evidence,RSPO Public Summary Report – SD Guthrie,https://www.bsigroup.com/siteassets/pdf/en/about-us/rspo/rspo-pc-public-summary-report-sou-1-sg-dingin-pom-asa2-4.pdf,144,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_134_SD_Guthrie_Berhad.pdf,downloaded,,https://www.bsigroup.com/siteassets/pdf/en/about-us/rspo/rspo-pc-public-summary-report-sou-1-sg-dingin-pom-asa2-4.pdf,application/pdf,4453006,97c0fe21d2e2825fcd2ce505ee18ca0a09211cf79c5a191fe051c95cb03a8e30,212,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-135,IOI Corporation Berhad,IOICORP,Plantation,Row evidence,IOI Sustainability Report 2024,https://www.ioigroup.com/storage/1402/ioi_sr2024.pdf,Uplifting Our People,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_135_IOI_Corporation_Berhad.pdf,downloaded,,https://www.ioigroup.com/storage/1402/ioi_sr2024.pdf,application/pdf,12235858,7bffcac16e9fb37bea19c59b63dcd1bc01ba4a53decf9eef7e58de662d0ccb3b,46,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-136,TDM Berhad,TDM,Plantation,Row evidence,TDM Integrated Annual Report 2024,https://www.insage.com.my/Upload/Docs/TDM/TDM%20IAR2024%20080525%202.pdf,140,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_136_TDM_Berhad.pdf,downloaded,,https://www.insage.com.my/Upload/Docs/TDM/TDM%20IAR2024%20080525%202.pdf,application/pdf,55091880,ebe24f49e83779196460e2bd77df46e3491a6499ed63be0952aaafe2196ae414,391,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-137,Kumpulan Fima Berhad,KFIMA,Plantation,Row evidence,Kumpulan Fima GRI Index 2025,https://fima.com.my/pdf/SR/KFIMA-GRI-Index-2025.pdf,10-11,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_137_Kumpulan_Fima_Berhad.pdf,downloaded,,https://fima.com.my/pdf/SR/KFIMA-GRI-Index-2025.pdf,application/pdf,100057,a445c298adbc216a15097a93488871654eedf94137a04f325b704002795fa454,13,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-138,MKH Oil Palm (East Kalimantan) Berhad,MKHOP,Plantation,Row evidence,MKH Oil Palm Annual Report 2024,https://www.insage.com.my/BursaNews/Attachment/202501/20250124/MKHOP-AN20250124A1-2.pdf,27,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_138_MKH_Oil_Palm_East_Kalimantan_Berhad.pdf,downloaded,,https://www.insage.com.my/BursaNews/Attachment/202501/20250124/MKHOP-AN20250124A1-2.pdf,application/pdf,2924252,c846f89455e7582fbf93ec2fc5ebc6d945ab35699e142f4a31b236fc21d44187,33,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-139,FGV Holdings Berhad,FGV,Plantation,Row evidence,FGV Sustainability Report 2018/2019,https://www.fgvholdings.com/wp-content/uploads/2020/07/FGV-Sustainability-Report-2018-2019.pdf,46,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_139_FGV_Holdings_Berhad.pdf,downloaded,,https://www.fgvholdings.com/wp-content/uploads/2020/07/FGV-Sustainability-Report-2018-2019.pdf,application/pdf,3534612,9fa3525128f86deedd504005ef7db18a067b1dc54f1c5b17f6becd3fa3ef2ee9,96,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-140,UEM Sunrise Berhad,UEMS,Property,Row evidence,UEM Sunrise Integrated Annual Report 2025,https://www.uem.com.my/media/vltfxjnd/uem-sunrise-iar2025.pdf,"154-155, 164-165",Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_140_UEM_Sunrise_Berhad.pdf,downloaded,,https://www.uem.com.my/media/vltfxjnd/uem-sunrise-iar2025.pdf,application/pdf,10330398,0394c7df468db4ef66d5cf5670f3b051a7dae0e22f851446564a6b4f0b191c71,217,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-141,Eco World Development Group Berhad,ECOWLD,Property,Row evidence,Eco World Integrated Annual Report 2025,https://ecoworld.my/wp-content/uploads/2026/02/Eco-World-Integrated-Annual-Report-2025-1.pdf,64,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_141_Eco_World_Development_Group_Berhad.pdf,downloaded,,https://ecoworld.my/wp-content/uploads/2026/02/Eco-World-Integrated-Annual-Report-2025-1.pdf,application/pdf,10906746,5ac66fcd45393d6a144522a6021381654d12bcb5414092d388f360719679cbcd,224,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-142,Sime Darby Property Berhad,SIMEPROP,Property,Row evidence,Sime Darby Property Sustainability Report 2025,https://www.simedarbyproperty.com/sites/default/files/2026-04/SDP%20SR2025.pdf,"110, 150",Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_142_Sime_Darby_Property_Berhad.pdf,downloaded,,https://www.simedarbyproperty.com/sites/default/files/2026-04/SDP%20SR2025.pdf,application/pdf,13084362,f0d2530bbd2ee33a18978e24d0410697ae43c66c8024932ac6792f7a9875ac16,176,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-143,IOI Properties Group Berhad,IOIPG,Property,Row evidence,IOI Properties Sustainability Report 2025,https://www.ioiproperties.com.my/investors-media/reports,79,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_143_IOI_Properties_Group_Berhad.pdf,downloaded,,https://www.ioiproperties.com.my/investors-media/reports,application/pdf,221458,5e017e234e08f8aab59836d2e20500781651e089edd0d6c9c0e453016f48b2d0,6,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-144,SP Setia Berhad,SPSETIA,Property,Row evidence,S P Setia Berhad Integrated Report 2025,https://spsetia.com/wp-content/uploads/2026/04/S_P_Setia_Berhad_IR2025.pdf,220-221 (PDF p.112),Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_144_SP_Setia_Berhad.pdf,downloaded,,https://spsetia.com/wp-content/uploads/2026/04/S_P_Setia_Berhad_IR2025.pdf,application/pdf,29540143,c40fb5b8575e65893d05c9c99a2adaeb9cc45d9a2299b60f6e0d3fd067eb150d,245,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-145,UOA Development Berhad | UOA Real Estate Investment Trust,UOADEV | UOAREIT,Property | Real Estate Investment Trusts,Row evidence,UOA Development Annual Report 2025,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=UOADEV&sFileName=26117000066976&sReportType=AR,50,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_145_UOA_Development_Berhad.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=UOADEV&sFileName=26117000066976&sReportType=AR,application/pdf,2197660,6a0155ba8247747ed440f1a7d0a452d87dc37ec51c28c19f0ad9d7d1a672fae5,181,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-146,Matrix Concepts Holdings Berhad,MATRIX,Property,Row evidence,Matrix Concepts Sustainability Report 2025,https://www.mchb.com.my/wp-content/uploads/Sustainability-Report-2025.pdf,91,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_146_Matrix_Concepts_Holdings_Berhad.pdf,downloaded,,https://www.mchb.com.my/wp-content/uploads/Sustainability-Report-2025.pdf,application/pdf,5973612,b933dc879c827c6f75ed310cdea9441a434db8c875b5d3d452f747e713ea9c8d,130,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-147,Chin Hin Group Property Berhad,CHGP,Property,Row evidence,Chin Hin Group Property Annual Report 2025,https://financialfilings.com/filings/chin-hin-group-property-berhad/annual-report/2026/49092978/,Employee Benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_147_Chin_Hin_Group_Property_Berhad.pdf,downloaded,,https://financialfilings.com/filings/chin-hin-group-property-berhad/annual-report/2026/49092978/,application/pdf,2892012,3f86498ae2fa09e9288661c1aeda48419d66e04b1e93ea3247a9d695fe53ba8b,114,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-148,Lagenda Properties Berhad,LAGENDA,Property,Row evidence,Lagenda Properties Annual Report 2025,https://lagendaproperties.com/wp-content/uploads/2026/05/Annual-Report-Year-2025.pdf,84,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_148_Lagenda_Properties_Berhad.pdf,downloaded,,https://lagendaproperties.com/wp-content/uploads/2026/05/Annual-Report-Year-2025.pdf,application/pdf,7848993,7220fa41338aca1abc0a5b2299bdd1cba927ecb6dd7a9093dce965ed4914e3b1,254,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-149,Malaysian Resources Corporation Berhad,MRCB,Property,Row evidence,MRCB Integrated Annual Report 2025,https://iar.mrcb.com.my/downloads/MRCB_IAR25.pdf,Employee Benefits and Welfare Initiatives,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_149_Malaysian_Resources_Corporation_Berhad.pdf,downloaded,,https://iar.mrcb.com.my/downloads/MRCB_IAR25.pdf,application/pdf,14877992,4dd53673ab13f3261723dee58964eba990f487abc245d3d87b6e8df5a4e3bc49,194,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-150,Mah Sing Group Berhad,MAHSING,Property,Row evidence,Mah Sing Sustainability Report 2020,https://staging.mahsing.com.my/wp-content/uploads/2022/09/Mah-Sing-Sustainability-Report-2020.pdf,43,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_150_Mah_Sing_Group_Berhad.pdf,downloaded,,https://staging.mahsing.com.my/wp-content/uploads/2022/09/Mah-Sing-Sustainability-Report-2020.pdf,application/pdf,218153,f656c62765a90b392327d26f8305dfd3669202d1a4a49617f0835808d54be095,7,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-151,NCT Alliance Berhad,NCT,Property,Row evidence,NCT Alliance Annual Report 2023,https://cdn1.i3investor.com/my/files/st88k/0056_NCT/annual/2023-12-31/0056_NCT_AnnualReport_2023-12-31_NCTAllianceBerhadAnnualReportPartA_189891736.pdf,57,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_151_NCT_Alliance_Berhad.pdf,downloaded,,https://cdn1.i3investor.com/my/files/st88k/0056_NCT/annual/2023-12-31/0056_NCT_AnnualReport_2023-12-31_NCTAllianceBerhadAnnualReportPartA_189891736.pdf,application/pdf,2966396,6f4fec3d6ad801c8c9fe256bb75a7f018ec094004dc308e2acb27374c4164a57,91,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-152,Tropicana Corporation Berhad,TROP,Property,Row evidence,Tropicana Annual Report 2024,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=25120000062138&sReportType=AR,166,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_152_Tropicana_Corporation_Berhad.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=25120000062138&sReportType=AR,application/pdf,9983543,74fd6d49fec8540119a95a9f1e8ee371eba20b2a9c1366ad17f959928846899c,393,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-153,Global Oriental Berhad,GOB,Property,Row evidence,Global Oriental Annual Report,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=198014&sReportType=AR,50,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_153_Global_Oriental_Berhad.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=198014&sReportType=AR,application/pdf,4383319,2b88d4d520731b581477e1b91775ad8dfaf1631210cf71ba5e5baf8009572202,228,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-154,YNH Property Berhad,YNHPROP,Property,Row evidence,YNH Property Annual Report 2024,https://cdn1.i3investor.com/my/files/st88k/3158_YNHPROP/annual/2024-06-30/3158_YNHPROP_AnnualReport_2024-06-30_YNHAR2024_900979787.pdf,30,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_154_YNH_Property_Berhad.pdf,downloaded,,https://cdn1.i3investor.com/my/files/st88k/3158_YNHPROP/annual/2024-06-30/3158_YNHPROP_AnnualReport_2024-06-30_YNHAR2024_900979787.pdf,application/pdf,1642041,ef0815fed89aa879e2611d151f7d6521bcec9b5b5129d1bb91d9d975bbb1a36a,186,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-155,LBS Bina Group Berhad,LBS,Property,Row evidence,LBS Integrated Annual Report 2021,https://lbs.com.my/wp-content/uploads/1.-IAR-2021_Full.pdf,123,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_155_LBS_Bina_Group_Berhad.pdf,downloaded,,https://lbs.com.my/wp-content/uploads/1.-IAR-2021_Full.pdf,application/pdf,8761338,510bd4766ced0ef4317b37b56bd4f5df05e696990a50097eaa15585e3dcd253a,365,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-156,Paramount Corporation Berhad,PARAMON,Property,Row evidence,Paramount Sustainability Report 2024,https://www.pcb.my/wp-content/uploads/2025/04/Interactive-PCB-SR-2024-21-Apr.pdf,79,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_156_Paramount_Corporation_Berhad.pdf,downloaded,,https://www.pcb.my/wp-content/uploads/2025/04/Interactive-PCB-SR-2024-21-Apr.pdf,application/pdf,17003058,4d1600bac24421f69fb1f3eb9349c0180af192028234df2b2a6cc8dc1bc8bb1c,110,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-157,Malton Berhad,MALTON,Property,Row evidence,Malton Annual Report 2024,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=23304000054884&sReportType=AR,68-69,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_157_Malton_Berhad.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=23304000054884&sReportType=AR,application/pdf,2847879,f82ec4608ef58dd8c0b24e7c5d82a9000c050944eac5f900ee00f4d9ff0a5414,228,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-158,Titijaya Land Berhad,TITIJYA,Property,Row evidence,Titijaya Annual Report 2022,https://titijayaland.listedcompany.com/misc/Titijaya_AR2022.pdf,Sustainability Statement – Employee Well-Being,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_158_Titijaya_Land_Berhad.pdf,downloaded,,https://titijayaland.listedcompany.com/misc/Titijaya_AR2022.pdf,application/pdf,5682860,58f5d97163720eb33b66ca8e522313a5bc81abbadd97afeebd57be4f5c3a3101,192,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-159,Tambun Indah Land Berhad,TAMBUN,Property,Row evidence,Tambun Indah Annual Report 2023,https://cdn1.i3investor.com/my/files/st88k/5191_TAMBUN/annual/2023-12-31/5191_TAMBUN_AnnualReport_2023-12-31_TILB_AnnualReport2023_-775651804.pdf,39,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_159_Tambun_Indah_Land_Berhad.pdf,downloaded,,https://cdn1.i3investor.com/my/files/st88k/5191_TAMBUN/annual/2023-12-31/5191_TAMBUN_AnnualReport_2023-12-31_TILB_AnnualReport2023_-775651804.pdf,application/pdf,2961071,fd7d29c175577357a6e65dc9ef162e927ae294c59c0d0b7a38d9f41e7610fe1b,170,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-160,AmanahRaya Real Estate Investment Trust,ARREIT,Real Estate Investment Trusts,Row evidence,AmanahRaya REIT Integrated Annual Report 2025,https://www.insage.com.my/Upload/Docs/ARREIT/ARREIT-IAR%202025.pdf,106,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_160_AmanahRaya_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.insage.com.my/Upload/Docs/ARREIT/ARREIT-IAR%202025.pdf,application/pdf,13176415,bc1ff2ce791e863dea10c600e0dfbf4cf065d3df76737136263d51aa8a8325a7,242,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-161,KLCC Property Holdings Berhad,KLCC,Real Estate Investment Trusts,Row evidence,KLCCP Stapled Group Sustainability Report 2025,https://www.klcc.com.my/downloads/KLCCP_Stapled_Group_Sustainability_Report_2025.pdf,Parental Leave KPI table,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_161_KLCC_Property_Holdings_Berhad.pdf,downloaded,200,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20260317/MYX/MYX_3646508_249633.pdf,application/pdf,2798107,15f365c0a888c522d6ef0d1740d27d2d1c9107c24bbf8506853736fae9d3d77b,111,2026-09-20T05:29:51Z,Equivalent report PDF retrieved from alternate endpoint: https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20260317/MYX/MYX_3646508_249633.pdf
SRC-162,Sunway Real Estate Investment Trust,SUNREIT,Real Estate Investment Trusts,Row evidence,Sunway REIT Sustainability Report 2025,https://ir2.chartnexus.com/sunwayreit/docs/ar/sr2025.pdf,82-83,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_162_Sunway_Real_Estate_Investment_Trust.pdf,downloaded,,https://ir2.chartnexus.com/sunwayreit/docs/ar/sr2025.pdf,application/pdf,24969215,d464423a2075a3bdcc465fac516bb68823ea1574a30013c3b0a2c2e83dd228e7,164,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-163,Pavilion Real Estate Investment Trust,PAVREIT,Real Estate Investment Trusts,Row evidence,Pavilion REIT Integrated Annual Report 2025,https://ir2.chartnexus.com/pavreit/docs/ar/2025.pdf,"152, 174",Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_163_Pavilion_Real_Estate_Investment_Trust.pdf,downloaded,,https://ir2.chartnexus.com/pavreit/docs/ar/2025.pdf,application/pdf,19388591,71b4a74de95b200c2cc1270e2d8ce07dc78036460a4674b53a757daf449ec1ff,319,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-164,KIP Real Estate Investment Trust,KIPREIT,Real Estate Investment Trusts,Row evidence,KIP REIT Sustainability Report FY2025,https://www.kipreit.com.my/wp-content/uploads/2025/10/kipreit2025-sustainability-report.pdf,"178, 193",Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_164_KIP_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.kipreit.com.my/wp-content/uploads/2025/10/kipreit2025-sustainability-report.pdf,application/pdf,17174636,a6ea1498edec4c5d31efce6007bf0c8b6c53983a7316c7bd16becddb0a2d316a,194,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-165,CapitaLand Malaysia Trust,CLMT,Real Estate Investment Trusts,Row evidence,CapitaLand Malaysia Trust Annual Report 2024,https://clmt.listedcompany.com/newsroom/CLMT_AR2024_%28Part_3%29.pdf,57-62,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_165_CapitaLand_Malaysia_Trust.pdf,downloaded,,https://clmt.listedcompany.com/newsroom/CLMT_AR2024_%28Part_3%29.pdf,application/pdf,719393,64d2f57f10614e7201ee9d7d8594d02b4cbd3edb2c158e40e068b242f1281d0c,106,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-166,Hektar Real Estate Investment Trust,HEKTAR,Real Estate Investment Trusts,Row evidence,Hektar REIT Annual Report 2025,https://www.hektarreit.com/pdf/reports/Hektar-REIT_Annual-Report-2025.pdf,81,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_166_Hektar_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.hektarreit.com/pdf/reports/Hektar-REIT_Annual-Report-2025.pdf,application/pdf,15305980,53d0f647a00f8164bbd0929d17ae96931f7b16c33cc2946e252bbf8433e0092d,216,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-167,Sentral Real Estate Investment Trust,SENTRAL,Real Estate Investment Trusts,Row evidence,Sentral REIT Annual Report 2025,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=SENTRAL&sFileName=26086000066536&sReportType=AR,160,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_167_Sentral_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=SENTRAL&sFileName=26086000066536&sReportType=AR,application/pdf,68839262,444be3b0473c4baf189de26cec31bfe121e9a843d1ad4709b10517f4b9eb4aa2,300,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-168,Axis Real Estate Investment Trust,AXREIT,Real Estate Investment Trusts,Row evidence,Axis REIT Integrated Annual Report 2025,https://www.axis-reit.com.my/annualreport2025/,337,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_168_Axis_Real_Estate_Investment_Trust.pdf,downloaded,,https://www.axis-reit.com.my/annualreport2025/,application/pdf,5786984,c56b986a0896bde2afa78fe60b84f8d19db31b2cc2d3828436cb07f5518985b1,44,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-169,IGB Real Estate Investment Trust | IGB Commercial Real Estate Investment Trust,IGBREIT | IGBCR,Real Estate Investment Trusts,Row evidence,IGB REIT Annual Report 2025,https://financialfilings.com/filings/igb-real-estate-investment-trust/annual-report/2026/49098321/,Employee benefits / manager remuneration | Manager employee benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_169_IGB_Real_Estate_Investment_Trust.pdf,downloaded,,https://financialfilings.com/filings/igb-real-estate-investment-trust/annual-report/2026/49098321/,application/pdf,6764057,d02a46ee0b2f5fd2069b3b554f6d5c6a8a9f5f8660ce91149252533fdd262b13,156,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
