role_id,masco_task_id,task,remote_task_pre_rating,remote_rule_evidence,ai_task_pre_rating,ai_rule_evidence,rating_method,rater_1,rater_1_rating,rater_2,rater_2_rating,reconciled_rating,review_status,task_source_level,source_url
M325501,EMASCO_325501_01,Evaluate clients’ physical condition and determine treatment needs through consultation and assessment.,on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-01
M325501,EMASCO_325501_02,"Apply appropriate massage techniques to improve circulation, relieve tension, and support muscle recovery and well-being.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-01
M325501,EMASCO_325501_03,"Advise clients on posture, stretching, strengthening, relaxation techniques, rehabilitative exercises, and injury prevention practices.",remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-01
M325501,EMASCO_325501_04,"Adapt massage treatments based on client progress, feedback, and medical conditions.",remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-01
M325501,EMASCO_325501_05,"Maintain hygiene standards and ensure a clean, safe, and relaxing therapy environment.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-01
M325501,EMASCO_325501_06,"Document treatment sessions, track client progress, and record client feedback.",remote_capable,information/writing/design work; phone/email/advisory work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-01
M325501,EMASCO_325501_07,Collaborate with physiotherapists and other healthcare professionals when necessary.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-01
M325502,EMASCO_325502_01,"Assist physiotherapists during therapy sessions, including supporting patient assessment and treatment delivery.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-02
M325502,EMASCO_325502_02,Apply physiotherapy techniques and exercise programmes as directed.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-02
M325502,EMASCO_325502_03,Guide and supervise patients in prescribed exercises and the safe use of assistive and mobility devices.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-02
M325502,EMASCO_325502_04,"Advise patients on correct body posture, injury prevention, and rehabilitation practices.",remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-02
M325502,EMASCO_325502_05,Monitor and record patient responses and progress during therapy sessions.,remote_capable,information/writing/design work,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-02
M325502,EMASCO_325502_06,"Maintain, prepare, and ensure proper hygiene of therapy equipment and treatment environments.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-02
M325502,EMASCO_325502_07,"Coordinate patient care activities, including appointment scheduling, clinical documentation, record management, and referrals to healthcare professionals.",remote_capable,information/writing/design work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-02
M325502,EMASCO_325502_08,"Educate patients on therapy procedures, home exercise programmes, and complementary rehabilitation practices.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-02
M325503,EMASCO_325503_01,Conduct individual or group therapy sessions and identify individuals or groups requiring stress management support.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-03
M325503,EMASCO_325503_02,Assess clients’ mental health and identify stress-related issues affecting emotional and psychological well-being.,remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-03
M325503,EMASCO_325503_03,"Develop and implement personalised stress management plans, including coping mechanisms and relaxation techniques.",remote_capable,information/writing/design work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-03
M325503,EMASCO_325503_04,Monitor client progress and adjust stress management interventions as needed.,remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-03
M325503,EMASCO_325503_05,Provide holistic psychosocial support by addressing stress-related issues and offering guidance to improve mental well-being.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-03
M325503,EMASCO_325503_06,Collaborate with other professionals and utilise community resources to support clients’ mental health needs.,remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-03
M325503,EMASCO_325503_07,Research and apply appropriate stress management and mental health support resources.,remote_capable,information/writing/design work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3255-03
M325601,EMASCO_325601_01,"Collect and label patient samples, including blood, urine, and tissue specimens.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-01
M325601,EMASCO_325601_02,"Prepare, process, and handle specimens for laboratory analysis.",remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-01
M325601,EMASCO_325601_03,Perform basic laboratory tests under supervision.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-01
M325601,EMASCO_325601_04,Assist medical technologists and pathologists in routine laboratory procedures.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-01
M325601,EMASCO_325601_05,Record and enter test data accurately into Laboratory Information Systems (LIS).,remote_capable,computer/software/data work; information/writing/design work,ai_exposable,data/calculation/routine processing; analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-01
M325601,EMASCO_325601_06,"Maintain, clean, and sterilise laboratory equipment while ensuring compliance with infection control and laboratory safety regulations.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-01
M325601,EMASCO_325601_07,Support basic health education activities for patients and individuals under supervision.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-01
M325602,EMASCO_325602_01,"Assist patients with personal care activities, including bathing, dressing, feeding, and mobility support.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-02
M325602,EMASCO_325602_02,"Monitor and record patient vital signs such as temperature, pulse, and blood pressure.",remote_capable,information/writing/design work,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-02
M325602,EMASCO_325602_03,"Assist doctors and medical staff during consultations, examinations, and minor procedures.",remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-02
M325602,EMASCO_325602_04,Collect and label specimens for laboratory testing.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-02
M325602,EMASCO_325602_05,"Maintain patient records, documentation, clerical tasks, and manage medical supplies and inventory.",remote_capable,information/writing/design work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-02
M325602,EMASCO_325602_06,"Ensure cleanliness, hygiene, infection control, and sterilisation of medical equipment and patient care areas.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-02
M325602,EMASCO_325602_07,"Educate patients on basic health practices, preventive care, and post-treatment instructions.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-02
M325603,EMASCO_325603_01,"Perform diagnostic imaging procedures, including X-rays, Computed Tomography (CT) scans, Magnetic Resonance Imaging (MRI), mammography, fluoroscopy, Electrocardiograms (ECGs), and Electroencephalograms (EEGs).",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325603,EMASCO_325603_02,"Prepare and position patients for imaging or diagnostic tests, ensuring comfort and safety.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325603,EMASCO_325603_03,"Operate, maintain, calibrate, and perform quality checks on imaging and diagnostic equipment.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325603,EMASCO_325603_04,"Adhere to radiation protection, infection control, and safety protocols for patients and staff.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325603,EMASCO_325603_05,"Record, manage, and maintain accurate patient diagnostic data and documentation.",remote_capable,computer/software/data work; information/writing/design work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325603,EMASCO_325603_06,Assist healthcare professionals during diagnostic procedures and provide basic patient support as required.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325603,EMASCO_325603_07,Collaborate with radiologists and medical staff to support the review and handling of diagnostic results.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325603,EMASCO_325603_08,"Support scheduling, reporting, and administrative tasks within the diagnostic imaging department.",remote_capable,information/writing/design work,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325603,EMASCO_325603_09,Assist and support junior staff or trainees in routine diagnostic imaging operations.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-03
M325604,EMASCO_325604_01,"Conduct ultrasound examinations of various body parts, including abdomen, pelvis, thyroid, breast, musculoskeletal, obstetric, and vascular areas.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-04
M325604,EMASCO_325604_02,Analyse sonographic images and provide preliminary findings to support medical diagnosis and treatment planning.,remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-04
M325604,EMASCO_325604_03,Collaborate with physicians and healthcare teams by providing imaging findings to assist in patient diagnosis and management.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-04
M325604,EMASCO_325604_04,"Prepare, operate, and perform routine maintenance checks to ensure proper functioning of ultrasound equipment.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-04
M325604,EMASCO_325604_05,"Ensure patient safety, comfort, and confidentiality during ultrasound procedures.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-04
M325604,EMASCO_325604_06,"Maintain accurate patient records, imaging data, and examination documentation in accordance with clinical standards.",remote_capable,computer/software/data work; information/writing/design work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-04
M325604,EMASCO_325604_07,Provide guidance and support to junior staff during ultrasound procedures as required.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-04
M325605,EMASCO_325605_01,Plan and coordinate clinical placements for students in hospitals or clinical settings.,remote_capable,information/writing/design work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-05
M325605,EMASCO_325605_02,Supervise and guide students during clinical training sessions to ensure safe and effective practice.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-05
M325605,EMASCO_325605_03,Assess student competencies using structured evaluation methods and document their progress.,remote_capable,information/writing/design work,ai_exposable,writing/editing/drafting,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-05
M325605,EMASCO_325605_04,Provide feedback and mentoring to support the development of clinical skills and professional practice.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-05
M325605,EMASCO_325605_05,Collaborate with healthcare teams to align clinical learning experiences with curriculum outcomes.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-05
M325605,EMASCO_325605_06,Utilise clinical simulation tools and training equipment to enhance student learning and competency development.,on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-05
M325605,EMASCO_325605_07,"Participate in academic meetings, quality assurance activities, and continuous improvement of clinical education programmes.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-05
M325606,EMASCO_325606_01,"Conduct visual acuity tests, tonometry, and assist with ophthalmic imaging techniques.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-06
M325606,EMASCO_325606_02,"Prepare patients for ophthalmic procedures, assist during surgeries, and maintain sterile conditions.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-06
M325606,EMASCO_325606_03,Guide patients through clinical visits and provide pre- and post-procedure instructions related to eye care procedures.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-06
M325606,EMASCO_325606_04,"Schedule procedures, manage operating theatre bookings, and monitor ophthalmic supplies and inventory.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-06
M325606,EMASCO_325606_05,"Maintain accurate patient records, clinical documentation, and administrative data in accordance with healthcare standards.",remote_capable,computer/software/data work; information/writing/design work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-06
M325606,EMASCO_325606_06,Assist in providing treatment for minor eye conditions under the supervision of an ophthalmologist or optometrist.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-06
M325606,EMASCO_325606_07,"Perform basic ophthalmic clinical procedures, such as administering eye drops and preparing instruments.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-06
M325606,EMASCO_325606_08,Provide guidance and support to junior staff during clinical activities when required.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-06
M325607,EMASCO_325607_01,"Examining and treating patients in accordance with Standard Operating Procedure (SOP) and Clinical Practice Guideline (CPG), including basic initial treatment, asthma management, intravenous therapy, and patient preparation for specific treatment procedures.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-07
M325607,EMASCO_325607_02,"Administering medications and injections according to protocol, monitoring treatment progress, reporting abnormal conditions/adverse effects, and recording vital signs and patient intake/output charts.",remote_capable,information/writing/design work,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-07
M325607,EMASCO_325607_03,"Attending to the special needs of patients, determining special diets, and collecting laboratory test samples in accordance with procedures.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-07
M325607,EMASCO_325607_04,"Educating patients on health care related to diseases, and participating in health programmes/promotions such as PROSTAR, health camps, and national/state health campaigns.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-07
M325607,EMASCO_325607_05,"Implementing patient rehabilitation, providing counselling for HIV/AIDS, drug addiction, psychoeducation for mental health patients, and dietary counselling for patients with conditions such as diabetes, hypertension, and renal failure.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3256-07
M325701,EMASCO_325701_01,"Conduct routine inspections of public facilities, workplaces, food establishments, vehicles, and residential care facilities to ensure compliance with health, hygiene, and safety regulations.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325701,EMASCO_325701_02,"Inspect machinery, equipment, and production, transport, storage, and handling processes to ensure conformity with applicable laws, standards, and specifications.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325701,EMASCO_325701_03,"Collect samples of water, food, and other materials for laboratory analysis to monitor quality, hygiene, and safety.",remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325701,EMASCO_325701_04,"Investigate complaints and reported violations related to public health, sanitation, and safety, and recommend appropriate corrective actions.",remote_capable,information/writing/design work,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325701,EMASCO_325701_05,"Advise employers, workers, businesses, and the public on hygiene, sanitation, occupational safety, and regulatory compliance.",remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325701,EMASCO_325701_06,"Prepare detailed inspection reports, documentation, and certification of compliance or non-compliance.",remote_capable,information/writing/design work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325701,EMASCO_325701_07,"Collaborate with health agencies, government authorities, and relevant professionals during disease outbreaks, public health emergencies, and safety investigations.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
