link_id,role_id,masco_code,role_title,qa_id,qa_source_id,qa_topic,question_text,relevance_rule,license_id,source_url,review_status
M252101-OQ08,M252101,252101,Database Architect,OPEN-CONT-020,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"What are some of the ORMs you've had experience with, if any? What do you like/dislike? Where are areas where they're well suited, versus areas where they're not?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252102-OQ01,M252102,252102,Database Administrator,OPEN-CONT-013,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"Tell us about some memorable database performance tuning work you've done in the past. Can be from the perspective of query tuning, index strategies, data layout, etc.",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252102-OQ02,M252102,252102,Database Administrator,OPEN-CONT-014,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"A query runs ""slow"" -- walk us through how'd you'd approach that at a technical level (feel free to use hypothetical or real-life examples).",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252102-OQ03,M252102,252102,Database Administrator,OPEN-CONT-015,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,How does a data warehouse schema usually differ from an OLTP schema? *Why* do they differ?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252102-OQ04,M252102,252102,Database Administrator,OPEN-CONT-016,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,How does an index-organized table (Oracle) or table with a clustered primary key (SQL Server) differ from default tables? What *is* the default? When would you use one over the other?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252102-OQ05,M252102,252102,Database Administrator,OPEN-CONT-017,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,What's a bitmap index? When would you use one? What are some drawbacks? What about a bitmap join index? Which vendors provide bitmap index capabilities?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252102-OQ06,M252102,252102,Database Administrator,OPEN-CONT-018,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"Open source databases: MySQL vs Postgres, have you had experience with both? Which do you prefer? What sort of things would you use one for over the other?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252102-OQ07,M252102,252102,Database Administrator,OPEN-CONT-019,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"An experienced DBA or database developer has just set up MySQL for the first time (with the standard, out-of-the-box configuration). What's likely to trip them up, catch them off guard, or incite incredulity?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252102-OQ08,M252102,252102,Database Administrator,OPEN-CONT-020,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"What are some of the ORMs you've had experience with, if any? What do you like/dislike? Where are areas where they're well suited, versus areas where they're not?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252105-OQ01,M252105,252105,Oracle Database Administrator,OPEN-CONT-013,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"Tell us about some memorable database performance tuning work you've done in the past. Can be from the perspective of query tuning, index strategies, data layout, etc.",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252105-OQ02,M252105,252105,Oracle Database Administrator,OPEN-CONT-014,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"A query runs ""slow"" -- walk us through how'd you'd approach that at a technical level (feel free to use hypothetical or real-life examples).",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252105-OQ03,M252105,252105,Oracle Database Administrator,OPEN-CONT-015,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,How does a data warehouse schema usually differ from an OLTP schema? *Why* do they differ?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252105-OQ04,M252105,252105,Oracle Database Administrator,OPEN-CONT-016,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,How does an index-organized table (Oracle) or table with a clustered primary key (SQL Server) differ from default tables? What *is* the default? When would you use one over the other?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252105-OQ05,M252105,252105,Oracle Database Administrator,OPEN-CONT-017,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,What's a bitmap index? When would you use one? What are some drawbacks? What about a bitmap join index? Which vendors provide bitmap index capabilities?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252105-OQ06,M252105,252105,Oracle Database Administrator,OPEN-CONT-018,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"Open source databases: MySQL vs Postgres, have you had experience with both? Which do you prefer? What sort of things would you use one for over the other?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252105-OQ07,M252105,252105,Oracle Database Administrator,OPEN-CONT-019,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"An experienced DBA or database developer has just set up MySQL for the first time (with the standard, out-of-the-box configuration). What's likely to trip them up, catch them off guard, or incite incredulity?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252105-OQ08,M252105,252105,Oracle Database Administrator,OPEN-CONT-020,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"What are some of the ORMs you've had experience with, if any? What do you like/dislike? Where are areas where they're well suited, versus areas where they're not?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252202-OQ01,M252202,252202,Information Technology Support Officer,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252202-OQ02,M252202,252202,Information Technology Support Officer,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252202-OQ03,M252202,252202,Information Technology Support Officer,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252202-OQ04,M252202,252202,Information Technology Support Officer,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252202-OQ05,M252202,252202,Information Technology Support Officer,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252202-OQ06,M252202,252202,Information Technology Support Officer,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252202-OQ07,M252202,252202,Information Technology Support Officer,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252202-OQ08,M252202,252202,Information Technology Support Officer,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252204-OQ01,M252204,252204,Information Technology Technical Specialist,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252204-OQ02,M252204,252204,Information Technology Technical Specialist,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252204-OQ03,M252204,252204,Information Technology Technical Specialist,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252204-OQ04,M252204,252204,Information Technology Technical Specialist,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252204-OQ05,M252204,252204,Information Technology Technical Specialist,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252204-OQ06,M252204,252204,Information Technology Technical Specialist,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252204-OQ07,M252204,252204,Information Technology Technical Specialist,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252204-OQ08,M252204,252204,Information Technology Technical Specialist,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252211-OQ01,M252211,252211,Information Technology Officer Grade F9,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252211-OQ02,M252211,252211,Information Technology Officer Grade F9,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252211-OQ03,M252211,252211,Information Technology Officer Grade F9,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252211-OQ04,M252211,252211,Information Technology Officer Grade F9,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252211-OQ05,M252211,252211,Information Technology Officer Grade F9,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252211-OQ06,M252211,252211,Information Technology Officer Grade F9,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252211-OQ07,M252211,252211,Information Technology Officer Grade F9,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252211-OQ08,M252211,252211,Information Technology Officer Grade F9,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252401-OQ01,M252401,252401,Data Scientist,OPEN-CONT-001,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,What was your most memorable debugging experience? Can be any language.,"Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252401-OQ02,M252401,252401,Data Scientist,OPEN-CONT-002,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"What tools are in your toolkit with regards to debugging? How do you normally debug: a) your own code, b) someone else's code (or foreign code bases). Ideally cover Python debugging and a compiled language (C/C++ ideal).","Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252401-OQ03,M252401,252401,Data Scientist,OPEN-CONT-003,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a chunk of code that you've written before that you're particularly fond of. What do you like about it? (e.g. elegant, evil, clever, simple) (This is along the lines of the 'http://stilldrinking.org/programming-sucks -> All Code is bad' section.)","Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252401-OQ04,M252401,252401,Data Scientist,OPEN-CONT-004,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Tell us about a past project that you were particularly proud/fond of from a technical perspective. What did you like about it technically?,"Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252401-OQ05,M252401,252401,Data Scientist,OPEN-CONT-005,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Worst code base you've ever come across? What were some of the issues? How did you rectify them?,"Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252401-OQ06,M252401,252401,Data Scientist,OPEN-CONT-006,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a project that required a novel, thinking-out-side-of-the-box sort of solution? What did you come up with? Why was it better than the alternatives?","Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252401-OQ07,M252401,252401,Data Scientist,OPEN-CONT-007,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Describe your ideal development environment (platform, tools, editor, IDEs, compilers, language, database vendor, etc).","Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252401-OQ08,M252401,252401,Data Scientist,OPEN-CONT-008,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,What tools do you have customized dotfiles for? Do you have the dotfiles available publicly?,"Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252402-OQ01,M252402,252402,Data Analyst,OPEN-CONT-001,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,What was your most memorable debugging experience? Can be any language.,"Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252402-OQ02,M252402,252402,Data Analyst,OPEN-CONT-002,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"What tools are in your toolkit with regards to debugging? How do you normally debug: a) your own code, b) someone else's code (or foreign code bases). Ideally cover Python debugging and a compiled language (C/C++ ideal).","Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252402-OQ03,M252402,252402,Data Analyst,OPEN-CONT-003,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a chunk of code that you've written before that you're particularly fond of. What do you like about it? (e.g. elegant, evil, clever, simple) (This is along the lines of the 'http://stilldrinking.org/programming-sucks -> All Code is bad' section.)","Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252402-OQ04,M252402,252402,Data Analyst,OPEN-CONT-004,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Tell us about a past project that you were particularly proud/fond of from a technical perspective. What did you like about it technically?,"Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252402-OQ05,M252402,252402,Data Analyst,OPEN-CONT-005,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,Worst code base you've ever come across? What were some of the issues? How did you rectify them?,"Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252402-OQ06,M252402,252402,Data Analyst,OPEN-CONT-006,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Tell us about a project that required a novel, thinking-out-side-of-the-box sort of solution? What did you come up with? Why was it better than the alternatives?","Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252402-OQ07,M252402,252402,Data Analyst,OPEN-CONT-007,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,"Describe your ideal development environment (platform, tools, editor, IDEs, compilers, language, database vendor, etc).","Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252402-OQ08,M252402,252402,Data Analyst,OPEN-CONT-008,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Software Engineering Questions,What tools do you have customized dotfiles for? Do you have the dotfiles available publicly?,"Role-title keyword matched global Q&A topic: relational databases, software engineering questions",CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M253101-OQ01,M253101,253101,Cybersecurity Executive,OPEN-30S-103,GITHUB-30SECONDS-INTERVIEWS,security; javascript,What is a cross-site scripting attack (XSS) and how do you prevent it?,"Role-title keyword matched global Q&A topic: security, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
