role_id,masco_code,role_title,original_inventory,core_candidates,approved_core_candidates,conditional_skills,empty_digital_band,mapping_confidence,mapping_relation,mapping_approval,status
M314218,314218,"Supervisor, Halal Livestock Production",47,24,0,23,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M314221,314221,Land Scheme Supervisor Grade G19,56,36,0,20,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M314302,314302,Forestry Technician,38,23,23,15,True,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M314304,314304,Assistant Conservator of Forests Grade G29,38,23,23,15,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M314305,314305,Assistant Wildlife Officer Grade G29,62,28,0,34,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M314306,314306,Wildlife Assistant Grade G19,62,28,0,34,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M314401,314401,Hatchery Technician,47,30,0,17,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M314402,314402,Hatchery Supervisor,51,32,0,19,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M314403,314403,Fishery Technician,41,22,22,19,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M314404,314404,Hatchery Assistant,43,26,26,17,True,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M314405,314405,Aquaculture Technician,41,22,22,19,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M314407,314407,Assistant Fisheries Officer Grade G29,42,23,0,19,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315101,315101,Air Traffic Safety Technician,55,24,24,31,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M315103,315103,Aviation Maintenance Technician,37,29,29,8,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M315107,315107,Aircraft Restorer,37,29,29,8,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M315108,315108,Airframe and Power Plant Technician,37,29,0,8,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315114,315114,Rocket Engine Component Technician,50,18,0,32,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315115,315115,Aircraft Examiner Grade A29,30,24,0,6,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315116,315116,Assistant Air Traffic Control Officer Grade A29,36,32,32,4,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M315201,315201,Marine Assistant Grade A19,41,20,0,21,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315202,315202,Berthing Master,39,31,0,8,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315206,315206,Ship Technician,83,16,0,67,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315208,315208,Assistant Marine Officer Grade A29,79,27,0,52,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315301,315301,Train Technician,56,26,26,30,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M315306,315306,Track Network Technician,42,19,19,23,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M315307,315307,Signalling and Communication Technician,26,23,23,3,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M315406,315406,Motor Vehicle Technician,66,34,0,32,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M315902,315902,Logistics Supervisor,46,34,34,12,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M315904,315904,Green Technology Infrastructure Assistant Facilitator,69,37,0,32,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M316101,316101,Nuclear Technician,43,30,30,13,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321101,321101,Radiographer Grade U29,77,55,55,22,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321102,321102,Radiographer,77,55,55,22,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321204,321204,Ecology Technician,69,37,37,32,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321207,321207,Histology Technician,47,32,32,15,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321208,321208,Cytology Technician,55,37,37,18,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321209,321209,Physiology Technician,127,98,0,29,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M321212,321212,Parasitological Assistant,72,29,0,43,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M321213,321213,Medical Laboratory Technician,127,98,0,29,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M321214,321214,Surgical Technician,58,37,0,21,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M321301,321301,Pharmaceutical Assistant,51,41,0,10,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M321304,321304,Pharmacy Aide,51,41,0,10,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M321305,321305,Assistant Pharmacy Officer Grade U29,51,41,0,10,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M321401,321401,Dental technician,28,23,23,5,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321404,321404,Orthotist,57,23,23,34,True,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321502,321502,Prosthetic Technician,29,17,17,12,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M321503,321503,Medical Technician Grade U19,79,34,0,45,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M322101,322101,Nurse Grade U29,106,92,92,14,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M322104,322104,Practical Nurse,106,92,92,14,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M324103,324103,Veterinary Biotech Research Technician,43,17,17,26,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M324107,324107,Veterinary Artificial Inseminator,44,25,0,19,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M324108,324108,Veterinary Biotech Production Technician,43,17,17,26,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M324109,324109,Veterinary Nurse,60,45,45,15,True,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M324110,324110,Assistant Veterinary Officer Grade G29,55,30,30,25,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325101,325101,Dental Surgery Assistant Grade U19,43,36,0,7,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325105,325105,Dental Assistant,43,36,36,7,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325106,325106,Dental Hygienist,36,32,32,4,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325107,325107,Dental Therapist Grade U29,36,32,0,4,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325302,325302,Community Health Promoter,33,14,0,19,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325304,325304,Village Health Worker,33,14,0,19,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325305,325305,Community Nurse Grade U19,33,14,0,19,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325505,325505,Massage Therapist,66,21,21,45,True,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325506,325506,Physiotherapy Technician,41,41,41,0,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325601,325601,Medical Laboratory Assistant,72,29,29,43,True,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325602,325602,Hospital Assistant,46,32,0,14,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325606,325606,"Radiographist Equipment, Medical, General",77,55,55,22,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325611,325611,Sonographer,71,55,55,16,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325613,325613,Clinical Instructor,94,43,0,51,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325614,325614,Ophthalmic Assistant,66,46,46,20,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325615,325615,Assistant Medical Officer Grade U29,83,74,0,9,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325703,325703,Public Health Unit Inspector,37,16,0,21,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325705,325705,Occupational Safety and Health Inspector,61,34,0,27,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325712,325712,Product Quality Inspector,46,20,20,26,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325735,325735,Water Inspector,44,14,0,30,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325736,325736,Mine Safety Inspector,20,16,16,4,True,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325737,325737,Mine Examiner,20,16,0,4,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325747,325747,Assistant Food Technology Officer Grade C29,80,32,32,48,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325748,325748,Assistant Environmental Health Officer Grade U29,37,16,0,21,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325749,325749,Assistant Environmental Control Officer Grade C29,69,37,0,32,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M325802,325802,Ambulance Officer,83,74,74,9,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M325805,325805,Emergency Paramedic,83,74,0,9,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M331401,331401,Assistant Statistics Officer Grade E29,38,15,0,23,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M351101,351101,Computer Technician Grade FT19,44,20,20,24,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351105,351105,Computer Technician,44,20,20,24,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351109,351109,Electronic Data Processing Technician,49,14,14,35,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351113,351113,Semi-Conductor Technician,52,25,25,27,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351115,351115,Information Technology Assistant,80,23,23,57,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351116,351116,Computer Console Operator,49,14,14,35,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351123,351123,"Engineering Assistant, Telecommunications",76,25,25,51,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351124,351124,"Supervisor, Management Information Systems",60,32,32,28,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351125,351125,Assistant Information Technology Officer Grade FA29,80,23,23,57,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351201,351201,Computer Help Desk Technician,32,20,20,12,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351203,351203,Information Technology Technician,80,23,0,57,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M351206,351206,Computer Assistant,80,23,23,57,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351207,351207,Communications Assistant (ICT),39,20,20,19,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351208,351208,Database Assistant,67,28,0,39,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M351209,351209,Computer Programming Assistant,91,17,0,74,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M351212,351212,Call Centre Trainer,36,16,16,20,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351213,351213,Data Centre Supervisor,49,14,14,35,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M351215,351215,Technical Support Technician,80,23,0,57,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M351301,351301,Computer Network Technician,39,20,0,19,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M351303,351303,Network Security Technician (ICT),95,34,0,61,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M351402,351402,Web Technician,94,23,23,71,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M352101,352101,Audio-Visual Technician Grade N19,37,15,15,22,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M352102,352102,Cinematographer,38,21,21,17,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M352105,352105,Motion Picture Assistant,29,12,0,17,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M352108,352108,Sound Mixer,71,43,43,28,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M352111,352111,Ships Radio Officer,28,21,0,7,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M352112,352112,Broadcast Technician,42,19,19,23,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M352116,352116,Land-Base Radio Equipment Technician,26,19,0,7,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M352117,352117,Flight Radio Equipment Technician,35,19,0,16,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M352123,352123,Videographer,45,23,23,22,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M352124,352124,Assistant Telecommunications Engineer,76,25,25,51,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M352204,352204,Telecommunications Technician,45,26,26,19,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M363201,363201,Designer Grade B19,64,19,19,45,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M363202,363202,Interior Designer,28,21,21,7,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M363204,363204,Poster Designer,64,19,19,45,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M363221,363221,Carve Technician,44,17,0,27,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M363304,363304,Gallery Technician,15,7,7,8,True,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M363305,363305,Library Technician,32,13,13,19,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M363306,363306,Museum Technician,15,7,7,8,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M363414,363414,Stage Technician,90,48,48,42,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M411126,411126,Economic Affairs Assistant Grade E19,41,20,0,21,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M413209,413209,Data Entry Clerk,34,10,10,24,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M422602,422602,Survey Interviewer,37,14,14,23,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431112,431112,Auction Clerk,27,20,0,7,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M431114,431114,Audit Clerk,35,17,17,18,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431115,431115,Credit Control Clerk,28,19,0,9,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M431118,431118,Billing Clerk,24,12,12,12,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431119,431119,Property Clerk,47,20,20,27,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431120,431120,Cost Clerk,40,20,20,20,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431123,431123,Office Cash Clerk,25,10,10,15,True,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431126,431126,AuditAssistant Grade W19,35,17,17,18,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431132,431132,Energy Audit Assistant Technician,31,27,27,4,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431201,431201,Administrative Assistant (Finance) Grade W19,40,20,20,20,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431203,431203,Statistical Clerk,38,15,15,23,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431215,431215,Finance Clerk,40,20,20,20,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431217,431217,Brokerage Clerk,29,13,13,16,False,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431218,431218,Insurance clerk,32,14,14,18,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431219,431219,Tax Clerk,28,13,13,15,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431220,431220,Investment Clerk,32,19,19,13,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431221,431221,Adjustment Clerk,40,20,20,20,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431222,431222,Stockbroker Clerk,29,13,13,16,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431224,431224,Rating Clerk,24,12,0,12,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M431225,431225,Assistant Broker,29,13,13,16,False,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431227,431227,Collateral Clerk,39,16,0,23,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M431228,431228,Mortgage Clerk,26,11,0,15,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M431231,431231,Statistical Assistant Grade E19,38,15,15,23,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M431233,431233,Actuarial Assistant,24,10,10,14,False,high,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M522313,522313,E-commerce Sales Clerk,41,27,0,14,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M531208,531208,Vocational Training Assistant DV19,115,11,0,104,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M531210,531210,Vocational Training Assistant DV21,115,11,0,104,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M532102,532102,Public Health Assistant Grade U19,33,14,14,19,True,medium,broader_proxy,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M818202,818202,Boilerman,23,13,13,10,True,medium,close_match,auto_approved_medium_or_high_test_mapping,User-Authorized Test Core Candidates; Not Exact MASCO-ESCO Equivalence
M818209,818209,Engine Driver,63,17,0,46,False,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
M821101,821101,Assembler,31,11,0,20,True,low,partial_proxy,pending_low_confidence_review,Low Confidence; Requirements Held Out for Review
